symbol,date,close,open,high,low,volume
AU.NH,20160622,1170.8451,1173.4431,1176.0412,1163.917,275504
AU.NH,20160621,1185.1343,1184.9178,1190.9798,1180.1547,252518
AU.NH,20160620,1188.3818,1189.0313,1196.6089,1181.2372,328044
AU.NH,20160617,1197.2584,1212.1971,1217.3931,1178.2062,547260
AU.NH,20160616,1198.9904,1188.1653,1214.1456,1184.9178,364481
AU.NH,20160615,1190.1138,1188.5983,1194.2274,1185.5673,253567
AU.NH,20160614,1185.5673,1190.7633,1191.8459,1181.0207,211371
AU.NH,20160613,1181.0207,1177.7732,1188.1653,1175.3917,182177
AU.NH,20160608,1148.1124,1143.1328,1154.8239,1142.2668,163373
AU.NH,20160607,1146.8133,1147.0299,1149.6279,1142.6998,184829
AU.NH,20160606,1142.2668,1139.8853,1146.3803,1138.5863,299845
AU.NH,20160603,1119.3175,1123.6476,1123.6476,1116.7195,149503
AU.NH,20160602,1119.967,1124.9466,1124.9466,1114.1215,207883
AU.NH,20160601,1122.7816,1118.0185,1127.7611,1117.802,226353
AU.NH,20160531,1121.2661,1111.74,1121.4826,1110.6574,219866
AU.NH,20160530,1110.4409,1120.6166,1121.2661,1104.8119,318528
AU.NH,20160527,1123.6476,1129.7097,1132.5242,1113.472,299874
AU.NH,20160526,1128.8436,1122.3486,1133.3902,1118.668,256946
AU.NH,20160525,1124.5136,1137.9368,1141.4008,1123.6476,341514
AU.NH,20160524,1141.4008,1145.5143,1150.7104,1140.1018,266876
AU.NH,20160523,1149.4114,1155.2569,1158.0715,1146.3803,258256
AU.NH,20160520,1152.2259,1143.5658,1155.4734,1143.5658,248754
AU.NH,20160519,1151.5764,1168.8966,1174.3092,1151.3599,399916
AU.NH,20160518,1169.9791,1167.5976,1175.8247,1166.9481,260076
AU.NH,20160517,1169.5461,1180.8042,1182.7528,1165.6491,314904
AU.NH,20160516,1177.9897,1160.02,1179.5052,1159.587,338372
AU.NH,20160513,1169.5461,1161.5355,1172.1441,1157.422,362240
AU.NH,20160512,1160.886,1166.7316,1169.1131,1158.9375,235706
AU.NH,20160511,1164.35,1157.2055,1166.7316,1148.9784,300224
AU.NH,20160510,1158.721,1163.7005,1164.5665,1152.6589,339242
AU.NH,20160509,1169.3296,1181.4748,1183.726,1167.768,477900
AU.NH,20160506,1172.1471,1176.2299,1178.0146,1159.2023,369416
AU.NH,20160505,1170.324,1175.7194,1180.3311,1166.3208,316586
AU.NH,20160504,1171.9338,1182.5657,1184.4871,1170.4081,352896
AU.NH,20160503,1185.5769,1176.8433,1186.2319,1175.0966,244022
AU.NH,20160429,1163.5247,1144.7476,1170.0749,1143.0009,490366
AU.NH,20160428,1145.1843,1143.6559,1147.3677,1132.3023,443316
AU.NH,20160427,1141.0359,1129.0273,1141.6909,1127.7172,311412
AU.NH,20160426,1127.0622,1129.9006,1135.3591,1126.6255,208376
AU.NH,20160425,1129.4639,1138.4158,1141.0359,1122.0404,424430
AU.NH,20160422,1137.9791,1160.2496,1163.743,1135.3591,462772
AU.NH,20160421,1152.8261,1139.7258,1153.4811,1135.3591,401760
AU.NH,20160420,1138.1975,1139.7258,1146.276,1133.8307,358726
AU.NH,20160419,1134.7041,1129.0273,1135.3591,1120.2937,263279
AU.NH,20160418,1123.7871,1122.9138,1129.6823,1118.7654,235449
AU.NH,20160415,1130.9923,1137.5425,1139.9442,1122.2588,299395
AU.NH,20160414,1130.9923,1137.5425,1139.9442,1122.2588,299383
AU.NH,20160413,1141.6909,1144.3109,1146.931,1135.3591,294041
AU.NH,20160412,1130.9923,1137.5425,1139.9442,1122.2588,299405
AU.NH,20160411,1121.6038,1124.4422,1125.3155,1118.3287,202529
AU.NH,20160408,1121.6038,1124.4422,1125.3155,1118.3287,202523
AU.NH,20160407,1121.6038,1124.4422,1125.3155,1118.3287,202471
AU.NH,20160406,1121.6038,1124.4422,1125.3155,1118.3287,202523
AU.NH,20160405,1116.3636,1113.7436,1119.4204,1110.0318,103145
AU.NH,20160401,1138.6341,1145.8393,1148.241,1127.2806,340601
AU.NH,20160331,1138.6341,1145.8393,1148.241,1127.2806,338367
AU.NH,20160330,1138.6341,1145.8393,1148.241,1127.2806,338367
AU.NH,20160329,1138.6341,1145.8393,1148.241,1127.2806,338369
AU.NH,20160328,1138.6341,1145.8393,1148.241,1127.2806,338375
AU.NH,20160325,1138.6341,1145.8393,1148.241,1127.2806,338343
AU.NH,20160324,1138.6341,1145.8393,1148.241,1127.2806,338397
AU.NH,20160323,1138.6341,1145.8393,1148.241,1127.2806,338397
AU.NH,20160322,1127.7172,1131.6473,1133.394,1123.7871,408751
AU.NH,20160321,1127.7172,1131.6473,1133.394,1123.7871,411019
AU.NH,20160318,1127.7172,1131.6473,1133.394,1123.7871,411019
AU.NH,20160317,1127.7172,1131.6473,1133.394,1123.7871,411019
AU.NH,20160316,1127.7172,1131.6473,1133.394,1123.7871,411019
AU.NH,20160315,1125.9705,1148.4594,1151.7344,1122.4771,597469
AU.NH,20160314,1146.276,1158.5029,1161.123,1144.5293,554183
AU.NH,20160311,1160.468,1139.7258,1174.0049,1136.0141,881542
AU.NH,20160310,1143.6559,1152.6078,1154.3545,1140.1625,546156
AU.NH,20160309,1153.0445,1168.7648,1170.0749,1148.4594,522248
AU.NH,20160308,1164.6164,1167.0181,1169.4198,1158.0663,545098
AU.NH,20160307,1160.0313,1161.3413,1173.3499,1149.5511,907430
AU.NH,20160304,1159.813,1147.1493,1161.3413,1142.3459,637704
AU.NH,20160303,1144.3109,1137.5425,1146.4943,1134.049,525870
AU.NH,20160302,1134.7041,1148.4594,1152.3895,1131.429,644510
AU.NH,20160301,1148.6777,1135.7957,1151.2978,1130.9923,561230
AU.NH,20160229,1132.739,1142.5642,1142.7826,1118.9837,763146
AU.NH,20160226,1143.4376,1141.0359,1146.276,1131.6473,618976
AU.NH,20160225,1141.9092,1136.4508,1155.4462,1132.739,810750
AU.NH,20160224,1128.5906,1122.0404,1132.084,1120.5121,453576
AU.NH,20160223,1119.202,1110.6868,1122.2588,1110.6868,378840
AU.NH,20160222,1118.7654,1130.774,1133.6124,1117.4553,474300
AU.NH,20160219,1126.6255,1111.3419,1133.1757,1110.4685,375246
AU.NH,20160218,1112.8702,1113.5252,1116.8003,1108.2851,312286
AU.NH,20160217,1113.7436,1115.2719,1117.237,1101.08,400006
AU.NH,20160216,1105.2284,1112.6519,1114.8353,1098.2416,313838
AU.NH,20160215,1118.547,1128.8089,1134.9224,1116.1453,193484
AU.NH,20160205,1073.7877,1068.1109,1075.316,1067.2375,227634
AU.NH,20160204,1065.2725,1056.7573,1066.3642,1051.5172,269848
AU.NH,20160203,1054.3556,1050.4255,1056.1023,1048.8971,198294
AU.NH,20160202,1050.4255,1049.1154,1053.9189,1045.4037,185332
AU.NH,20160201,1047.5871,1041.0369,1048.4604,1037.1068,200068
AU.NH,20160129,1040.6003,1044.0937,1046.9321,1038.4169,232956
AU.NH,20160128,1042.7836,1045.4037,1048.4604,1042.1286,202832
AU.NH,20160127,1045.1854,1040.6003,1048.4604,1038.4169,240124
AU.NH,20160126,1043.2203,1031.6484,1043.8753,1030.5567,250040
AU.NH,20160125,1029.6833,1026.6266,1031.2117,1024.2249,200152
AU.NH,20160122,1027.0633,1028.3733,1029.9017,1023.3515,240452
AU.NH,20160121,1031.6484,1029.6833,1036.0152,1026.1899,300332
AU.NH,20160120,1020.9498,1015.273,1022.2598,1014.618,178708
AU.NH,20160119,1018.3298,1019.8581,1021.8232,1015.273,149192
AU.NH,20160118,1019.6398,1016.583,1025.0982,1016.3647,334848
AU.NH,20160115,1015.7097,1017.6747,1020.9498,1009.5962,264346
AU.NH,20160114,1022.0415,1013.0896,1025.3166,1010.2512,316898
AU.NH,20160113,1014.1813,1016.8014,1018.5481,1013.308,237788
AU.NH,20160112,1024.4432,1033.1768,1034.7051,1021.6048,296524
AU.NH,20160111,1036.8885,1034.0501,1040.6003,1026.1899,354264
AU.NH,20160108,1034.0501,1033.6134,1039.9452,1030.3384,378988
AU.NH,20160107,1033.1768,1017.6747,1036.6702,1011.5613,477448
AU.NH,20160106,1010.4696,1006.5395,1011.9979,1000.2077,270028
AU.NH,20160105,1005.6661,1000.2077,1008.0679,997.5876,263196
AU.NH,20160104,996.4959,989.9458,997.806,987.7624,116374
AU.NH,20151231,987.1074,992.7842,994.7492,985.3607,167590
AU.NH,20151230,996.2776,994.7492,999.5527,992.7842,128452
AU.NH,20151229,996.9326,993.4392,997.3693,990.8191,105676
AU.NH,20151228,994.0942,997.1509,999.3343,991.2558,65086
AU.NH,20151225,997.1509,995.4042,998.461,993.8759,86700
AU.NH,20151224,995.4042,993.6575,996.0592,991.4741,125328
AU.NH,20151223,994.3125,997.3693,1001.2994,993.0025,179692
AU.NH,20151222,998.8976,991.0375,1001.736,989.2908,276108
AU.NH,20151221,992.3475,980.7756,993.4392,977.7188,275804
AU.NH,20151218,979.0289,985.3607,987.9807,973.7887,337653
AU.NH,20151217,986.234,984.924,993.0025,982.7406,261589
AU.NH,20151216,983.614,983.3956,986.889,979.0289,187137
AU.NH,20151215,981.8673,986.4524,994.7492,981.6489,253990
AU.NH,20151214,991.0375,980.1206,997.806,978.3738,354034
AU.NH,20151211,986.6707,985.3607,986.889,978.5922,210466
AU.NH,20151210,985.579,990.6008,998.6793,983.1773,325874
AU.NH,20151209,988.1991,980.7756,990.1641,977.2822,221166
AU.NH,20151208,983.8323,991.4741,992.7842,978.3738,242506
AU.NH,20151207,993.6575,968.767,995.8409,967.2386,536220
AU.NH,20151204,969.2036,963.0902,992.7842,960.9068,289884
AU.NH,20151203,960.6884,972.4787,972.4787,954.3566,257076
AU.NH,20151202,973.3521,975.7538,979.6839,970.732,165994
AU.NH,20151201,978.8105,958.9417,980.3389,958.0684,298948
AU.NH,20151130,956.9767,971.6054,971.8237,955.4483,368472
AU.NH,20151127,973.5704,975.5354,977.7188,970.2953,150228
AU.NH,20151126,976.1905,978.1555,979.4655,972.042,238408
AU.NH,20151125,982.3039,978.1555,985.7973,976.8455,293920
AU.NH,20151124,974.2254,973.3521,977.5005,968.3303,207952
AU.NH,20151123,973.5704,985.3607,989.7274,970.732,234372
AU.NH,20151120,986.4524,975.3171,988.1991,971.6054,231486
AU.NH,20151119,979.9022,973.1337,980.7756,969.422,185738
AU.NH,20151118,974.2254,980.3389,984.924,966.5836,260152
AU.NH,20151117,980.3389,995.4042,995.6226,977.7188,221944
AU.NH,20151116,998.8976,983.8323,999.3343,981.8673,231764
AU.NH,20151113,983.8323,984.0506,988.6357,976.4088,275789
AU.NH,20151112,988.4174,991.4741,991.4741,986.889,124273
AU.NH,20151111,992.1292,991.0375,994.3125,985.3607,188301
AU.NH,20151110,991.9108,992.5658,994.5309,988.8541,147536
AU.NH,20151109,992.1292,1007.6312,1008.0679,987.1074,264772
AU.NH,20151106,1007.4128,1004.4367,1008.8146,1002.9045,149620
AU.NH,20151105,1005.1376,1011.2322,1015.6666,1004.3909,204286
AU.NH,20151104,1013.6492,1024.6026,1025.0879,1009.379,182578
AU.NH,20151103,1028.2549,1030.3728,1031.2986,1026.2701,115348
AU.NH,20151102,1032.4449,1031.5606,1034.4346,1026.9179,171576
AU.NH,20151030,1038.4141,1046.1519,1048.3627,1036.6454,225636
AU.NH,20151029,1051.2367,1066.2702,1074.008,1048.5838,331750
AU.NH,20151028,1063.1751,1054.3319,1065.1648,1053.6686,189856
AU.NH,20151027,1056.5427,1056.7637,1060.7432,1054.5529,148066
AU.NH,20151026,1055.4373,1067.8178,1067.8178,1051.4578,220800
AU.NH,20151023,1065.1648,1055.6583,1065.607,1054.1108,204992
AU.NH,20151022,1058.5324,1064.0594,1064.7226,1053.6686,203026
AU.NH,20151021,1062.0697,1061.8486,1068.0388,1059.1956,221594
AU.NH,20151020,1059.6378,1064.7226,1066.4913,1055.6583,193750
AU.NH,20151019,1065.3859,1070.0286,1071.7972,1059.4167,224224
AU.NH,20151016,1068.0388,1065.607,1074.8923,1062.0697,287766
AU.NH,20151015,1066.4913,1062.0697,1073.7869,1060.9643,242558
AU.NH,20151014,1056.9848,1049.4681,1063.8383,1047.4784,237338
AU.NH,20151013,1047.6995,1053.6686,1054.1108,1040.846,184608
AU.NH,20151012,1047.9205,1048.3627,1054.774,1041.9514,207318
AU.NH,20151009,1038.8562,1034.6557,1045.7097,1034.2136,142660
AU.NH,20151008,1039.5195,1040.6249,1042.6146,1037.3087,65476
AU.NH,20150930,1021.3909,1028.9076,1030.8974,1020.0644,115234
AU.NH,20150929,1026.9179,1030.4552,1036.8665,1024.486,147194
AU.NH,20150928,1037.9719,1047.9205,1048.8049,1037.5298,70290
AU.NH,20150925,1048.8049,1043.2778,1058.3113,1042.6146,297822
AU.NH,20150924,1038.193,1034.6557,1042.1724,1034.4346,127992
AU.NH,20150923,1032.8871,1030.013,1032.8871,1026.9179,118006
AU.NH,20150922,1036.6454,1037.7508,1038.8562,1035.319,87300
AU.NH,20150921,1042.1724,1041.7303,1043.2778,1037.0876,180578
AU.NH,20150918,1031.5606,1022.2752,1037.3087,1021.612,241016
AU.NH,20150917,1025.5914,1021.612,1030.8974,1019.1801,253562
AU.NH,20150916,1013.8742,1012.7688,1014.9796,1011.0001,117474
AU.NH,20150915,1013.8742,1011.6634,1017.6325,1009.4526,148690
AU.NH,20150914,1013.6531,1012.9898,1015.4217,1006.1364,233776
AU.NH,20150911,1015.2007,1018.959,1020.0644,1012.5477,242398
AU.NH,20150910,1016.085,1026.2547,1026.2547,1010.558,284022
AU.NH,20150909,1029.792,1028.9076,1033.9925,1028.0233,209164
AU.NH,20150908,1026.9179,1028.0233,1028.6865,1023.1595,133830
AU.NH,20150907,1029.1287,1027.139,1031.5606,1024.0439,81932
AU.NH,20150902,1046.1519,1046.373,1055.6583,1039.0773,251172
AU.NH,20150901,1046.8151,1034.8768,1048.3627,1032.0028,244410
AU.NH,20150831,1041.5092,1037.7508,1048.8049,1033.3292,347000
AU.NH,20150828,1040.1827,1032.8871,1042.8357,1030.2341,394740
AU.NH,20150827,1037.9719,1038.193,1040.4038,1028.0233,369574
AU.NH,20150826,1047.0362,1061.4064,1063.1751,1042.6146,523070
AU.NH,20150825,1058.9745,1062.954,1079.7561,1052.7843,670692
AU.NH,20150824,1061.1854,1062.5118,1072.2394,1056.1005,597260
AU.NH,20150821,1064.7226,1048.5838,1076.882,1048.5838,456180
AU.NH,20150820,1047.6995,1032.0028,1051.9,1030.4552,327789
AU.NH,20150819,1032.666,1026.2547,1033.5503,1018.5169,237853
AU.NH,20150818,1027.8022,1030.6763,1032.2238,1026.0336,166498
AU.NH,20150817,1029.5709,1030.2341,1033.1082,1016.9693,232064
AU.NH,20150814,1029.5709,1030.8974,1033.9925,1022.0541,229722
AU.NH,20150813,1035.7611,1040.6249,1046.373,1030.013,419190
AU.NH,20150812,1041.067,1007.6839,1041.5092,1005.9153,507552
AU.NH,20150811,1000.6094,976.9538,1005.031,976.9538,467198
AU.NH,20150810,979.6067,967.4473,981.5964,966.563,251868
AU.NH,20150807,978.0592,967.0052,979.3856,965.8997,219374
AU.NH,20150806,967.0052,970.7635,971.8689,964.5733,176062
AU.NH,20150805,968.9949,972.9743,974.743,966.3419,144084
AU.NH,20150804,969.6581,973.1954,976.5116,962.5835,210456
AU.NH,20150803,979.8278,972.3111,985.797,971.2057,273238
AU.NH,20150731,964.5733,970.3214,978.7224,964.1311,290974
AU.NH,20150730,968.5527,978.9435,986.4602,964.5733,320984
AU.NH,20150729,980.9332,978.5013,983.3651,978.0592,143826
AU.NH,20150728,980.491,979.3856,987.5656,975.8484,209058
AU.NH,20150727,989.1132,968.3316,989.1132,964.3522,319980
AU.NH,20150724,969.6581,977.1748,980.7121,958.6041,304440
AU.NH,20150723,977.617,972.3111,982.7019,969.437,278796
AU.NH,20150722,975.6273,984.6916,991.324,970.7635,284678
AU.NH,20150721,986.2391,993.0926,994.8613,982.9229,265052
AU.NH,20150720,997.7353,1016.9693,1017.4115,973.4165,386186
AU.NH,20150717,1022.7174,1018.0747,1024.7071,1018.0747,98206
AU.NH,20150716,1023.6017,1029.3498,1029.792,1019.8433,173470
AU.NH,20150715,1032.4449,1033.7714,1037.7508,1031.5606,81176
AU.NH,20150714,1031.5606,1033.5503,1037.5298,1030.2341,134268
AU.NH,20150713,1039.7406,1039.9616,1044.1622,1037.5298,90684
AU.NH,20150710,1039.9616,1042.8357,1045.7097,1035.54,113300
AU.NH,20150709,1040.846,1028.9076,1079.9772,1027.139,242430
AU.NH,20150708,1024.486,1041.067,1041.2881,999.504,492122
AU.NH,20150707,1047.4784,1044.3832,1053.0054,1041.9514,90006
AU.NH,20150706,1045.0465,1047.4784,1050.1313,1044.3832,80810
AU.NH,20150703,1046.5941,1044.3832,1047.9205,1041.7303,112836
AU.NH,20150702,1043.0568,1048.1416,1050.3524,1041.9514,130232
AU.NH,20150701,1051.0157,1048.3627,1055.6583,1044.6043,131184
AU.NH,20150630,1052.5632,1058.9745,1059.1956,1051.0157,109110
AU.NH,20150629,1057.8691,1048.5838,1063.1751,1045.7097,102738
AU.NH,20150626,1049.4681,1051.0157,1052.5632,1048.3627,70628
AU.NH,20150625,1053.4475,1052.3421,1054.5529,1049.4681,95056
AU.NH,20150624,1054.9951,1053.2265,1056.1005,1052.3421,86986
AU.NH,20150623,1060.5221,1061.8486,1062.7329,1059.4167,36096
AU.NH,20150619,1072.4604,1074.2291,1076.661,1070.4707,135178
AU.NH,20150618,1062.5118,1055.2162,1064.7226,1051.6789,130614
AU.NH,20150617,1055.2162,1060.7432,1061.1854,1053.6686,112312
AU.NH,20150616,1063.6172,1056.1005,1066.0491,1055.2162,116714
AU.NH,20150615,1060.0799,1055.6583,1060.5221,1054.3319,81392
AU.NH,20150612,1058.9745,1059.8589,1061.1854,1055.4373,91542
AU.NH,20150611,1061.6275,1066.0491,1069.1442,1060.5221,90308
AU.NH,20150610,1059.6378,1056.7637,1060.301,1053.2265,96652
AU.NH,20150609,1054.9951,1049.4681,1055.2162,1048.5838,89608
AU.NH,20150608,1051.0157,1044.6043,1055.2162,1041.2881,171852
AU.NH,20150605,1053.8897,1055.4373,1056.1005,1049.247,155362
AU.NH,20150604,1057.6481,1064.9437,1067.5967,1054.1108,142904
AU.NH,20150603,1066.2702,1066.2702,1070.6918,1065.3859,119932
AU.NH,20150602,1064.9437,1064.0594,1078.6507,1062.5118,185804
AU.NH,20150601,1063.6172,1067.5967,1070.0286,1063.3962,108236
AU.NH,20150529,1064.7226,1064.7226,1067.8178,1056.7637,135502
AU.NH,20150528,1065.828,1063.3962,1067.8178,1062.954,111730
AU.NH,20150527,1066.0491,1062.0697,1068.2599,1062.0697,166662
AU.NH,20150526,1072.2394,1078.8718,1084.6199,1070.6918,120698
AU.NH,20150525,1079.7561,1078.8718,1081.5247,1074.6712,117070
AU.NH,20150522,1081.5247,1077.7664,1083.0723,1075.7766,111686
AU.NH,20150521,1083.7355,1083.2934,1087.9361,1081.5247,115746
AU.NH,20150520,1079.9772,1087.715,1090.589,1076.661,203992
AU.NH,20150519,1095.4528,1100.9798,1103.4117,1093.242,157756
AU.NH,20150518,1101.8641,1090.1469,1106.0646,1089.0415,199908
AU.NH,20150515,1094.1263,1094.3474,1100.0955,1090.1469,225858
AU.NH,20150514,1092.7998,1081.5247,1094.1263,1079.535,274310
AU.NH,20150513,1073.1237,1075.3345,1075.7766,1067.1545,132930
AU.NH,20150512,1063.8383,1068.481,1070.9129,1058.9745,126988
AU.NH,20150511,1066.2702,1069.1442,1071.7972,1063.3962,130420
AU.NH,20150508,1065.828,1061.3074,1067.7782,1058.3851,122266
AU.NH,20150507,1061.8421,1075.2919,1076.27,1061.6629,151758
AU.NH,20150506,1074.1812,1077.6995,1078.4563,1071.1934,154316
AU.NH,20150505,1067.9045,1064.2848,1074.3832,1064.0638,141176
AU.NH,20150504,1063.7497,1059.2717,1065.5409,1056.8088,90264
AU.NH,20150430,1080.0944,1085.0203,1088.8266,1076.9598,215518
AU.NH,20150429,1085.692,1081.4378,1091.0656,1078.5271,226332
AU.NH,20150428,1078.0793,1064.1975,1085.9159,1062.8541,315262
AU.NH,20150427,1059.2717,1063.9736,1066.2126,1054.5698,236280
AU.NH,20150424,1069.795,1064.1975,1072.034,1062.1824,171960
AU.NH,20150423,1063.078,1076.512,1076.7359,1061.0629,296118
AU.NH,20150422,1080.0944,1079.4227,1082.1095,1074.7208,149622
AU.NH,20150421,1074.273,1076.7359,1080.0944,1072.2579,178602
AU.NH,20150420,1087.0354,1080.5422,1087.7071,1078.9749,154090
AU.NH,20150417,1078.5271,1083.9007,1084.3485,1074.0491,174738
AU.NH,20150416,1082.5573,1075.1686,1086.3637,1073.8252,175194
AU.NH,20150415,1075.1686,1071.1384,1086.8115,1070.4667,172262
AU.NH,20150414,1075.3925,1086.5876,1088.3788,1070.9145,183464
AU.NH,20150413,1086.5876,1085.4681,1090.8417,1083.6768,177980
AU.NH,20150410,1075.8403,1078.751,1080.0944,1072.4818,140928
AU.NH,20150409,1076.9598,1088.1549,1091.0656,1073.3774,193378
AU.NH,20150408,1091.5134,1090.3939,1093.5285,1086.5876,130558
AU.NH,20150407,1092.1851,1088.8266,1093.0807,1088.8266,54070
AU.NH,20150403,1082.5573,1085.4681,1086.5876,1075.6164,180932
AU.NH,20150402,1087.931,1074.4969,1088.3788,1072.4818,254434
AU.NH,20150401,1067.3321,1071.5862,1073.1535,1064.6453,171036
AU.NH,20150331,1065.0931,1071.5862,1074.273,1065.0931,180798
AU.NH,20150330,1076.512,1087.2593,1088.8266,1076.0642,206466
AU.NH,20150327,1089.2744,1091.9612,1093.7524,1087.0354,166724
AU.NH,20150326,1092.1851,1088.1549,1092.409,1084.1246,178210
AU.NH,20150325,1079.8705,1083.0051,1086.1398,1076.9598,266518
AU.NH,20150324,1079.6466,1075.6164,1083.229,1073.8252,177572
AU.NH,20150323,1075.1686,1061.0629,1079.6466,1061.0629,235318
AU.NH,20150320,1063.078,1055.6893,1066.4365,1055.6893,180908
AU.NH,20150319,1064.6453,1044.7182,1072.7057,1044.7182,232460
AU.NH,20150318,1046.2855,1052.7786,1080.7661,1005.3118,341720
AU.NH,20150317,1057.9283,1058.6,1062.4063,1055.2415,158044
AU.NH,20150316,1065.7648,1063.5258,1067.1082,1057.0327,156644
AU.NH,20150313,1062.1824,1060.6151,1065.317,1055.6893,149502
AU.NH,20150312,1067.556,1063.3019,1069.3472,1052.5547,257902
AU.NH,20150311,1066.8843,1068.8994,1072.034,1062.1824,180032
AU.NH,20150310,1063.5258,1073.1535,1076.0642,1061.7346,158858
AU.NH,20150309,1074.273,1095.5436,1096.4392,1066.8843,335420
AU.NH,20150306,1097.1109,1098.9021,1105.6191,1094.4241,150524
AU.NH,20150305,1100.0216,1103.1562,1105.6191,1097.1109,164240
AU.NH,20150304,1104.7235,1107.8581,1112.1122,1100.4694,201712
AU.NH,20150303,1106.2908,1112.3361,1115.2468,1091.9612,240444
AU.NH,20150302,1116.3663,1102.9323,1118.3814,1102.9323,208106
AU.NH,20150227,1104.4996,1108.3059,1111.2166,1100.2455,141414
AU.NH,20150226,1103.604,1100.9172,1104.9474,1093.0807,129466
AU.NH,20150225,1102.9323,1099.3499,1104.0518,1099.3499,39886
AU.NH,20150217,1115.0229,1120.1726,1122.8594,1114.1273,71642
AU.NH,20150216,1120.8443,1113.0078,1122.8594,1112.56,145064
AU.NH,20150213,1117.038,1111.6644,1117.9336,1108.5298,179902
AU.NH,20150212,1109.8732,1122.6355,1123.3072,1107.6342,206734
AU.NH,20150211,1123.0833,1124.6506,1125.994,1119.5009,164026
AU.NH,20150210,1128.6808,1125.994,1130.2481,1122.1877,141576
AU.NH,20150209,1125.7701,1147.4884,1165.4004,1118.1575,424128
AU.NH,20150206,1149.5035,1146.5928,1150.1752,1141.8909,179112
AU.NH,20150205,1153.0859,1150.8469,1156.6683,1143.2343,233426
AU.NH,20150204,1147.9362,1155.3249,1156.2205,1141.4431,290936
AU.NH,20150203,1161.5941,1155.3249,1162.4897,1149.7274,214378
AU.NH,20150202,1160.2507,1145.4733,1164.2809,1140.0997,292416
AU.NH,20150130,1142.1148,1148.8318,1153.9815,1131.8154,337312
AU.NH,20150129,1161.1463,1169.6545,1172.1174,1158.0117,205160
AU.NH,20150128,1167.8633,1163.1614,1173.013,1160.0268,220238
AU.NH,20150127,1163.8331,1163.6092,1166.9677,1156.6683,225906
AU.NH,20150126,1171.4457,1171.4457,1175.6998,1160.9224,239712
AU.NH,20150123,1170.5501,1162.2658,1177.0432,1159.579,386286
AU.NH,20150122,1160.0268,1173.9086,1178.6105,1155.5488,352316
AU.NH,20150121,1174.1325,1166.7438,1177.7149,1160.4746,297182
AU.NH,20150120,1153.7576,1155.3249,1156.6683,1150.1752,139188
AU.NH,20150119,1154.6532,1136.5173,1159.8029,1135.1739,381362
AU.NH,20150116,1135.8456,1127.7852,1136.2934,1123.9789,404240
AU.NH,20150115,1104.9474,1110.5449,1119.9487,1103.1562,288196
AU.NH,20150114,1110.0971,1117.2619,1121.7399,1102.9323,249656
AU.NH,20150113,1115.0229,1103.1562,1119.5009,1101.5889,197180
AU.NH,20150112,1109.4254,1095.7675,1113.6795,1092.409,271870
AU.NH,20150109,1097.7826,1097.1109,1102.2606,1095.0958,148478
AU.NH,20150108,1094.8719,1098.0065,1102.4845,1093.9763,177132
AU.NH,20150107,1098.2304,1095.7675,1107.4103,1091.7373,237858
AU.NH,20150106,1094.648,1078.9749,1097.1109,1076.2881,237692
AU.NH,20150105,1084.3485,1074.7208,1085.9159,1074.7208,61946
AU.NH,20141231,1082.1095,1071.3623,1096.2153,1071.3623,233222
AU.NH,20141230,1074.7208,1079.6466,1082.1095,1069.3472,162052
AU.NH,20141229,1081.8856,1081.8856,1084.1246,1076.512,144686
AU.NH,20141226,1072.4818,1067.1082,1074.7208,1064.4214,79506
AU.NH,20141225,1065.9887,1066.2126,1067.556,1063.078,85766
AU.NH,20141224,1068.0038,1067.7799,1070.2428,1063.078,183102
AU.NH,20141223,1068.2277,1079.8705,1083.9007,1062.8541,213388
AU.NH,20141222,1084.3485,1084.1246,1086.8115,1082.7812,126558
AU.NH,20141219,1085.9159,1086.3637,1089.9461,1077.6315,434324
AU.NH,20141218,1082.3334,1077.6315,1085.4681,1070.0189,284844
AU.NH,20141217,1077.8554,1094.4241,1097.1109,1065.5409,458648
AU.NH,20141216,1077.4076,1087.931,1094.2002,1072.7057,286678
AU.NH,20141215,1096.887,1099.7977,1103.1562,1089.7222,297008
AU.NH,20141212,1096.2153,1098.0065,1106.9625,1091.9612,247354
AU.NH,20141211,1098.9021,1106.9625,1110.5449,1096.2153,316684
AU.NH,20141210,1110.7688,1088.1549,1118.6053,1087.931,568668
AU.NH,20141209,1083.6768,1068.2277,1084.1246,1066.6604,206738
AU.NH,20141208,1066.4365,1074.7208,1080.3183,1061.2868,329818
AU.NH,20141205,1076.0642,1076.7359,1085.0203,1073.3774,291814
AU.NH,20141204,1077.6315,1074.273,1085.2442,1072.9296,262028
AU.NH,20141203,1072.4818,1065.317,1076.512,1064.1975,325662
AU.NH,20141202,1076.2881,1045.6138,1087.931,1045.6138,544230
AU.NH,20141201,1027.0301,1055.4654,1059.0478,1018.0741,388598
AU.NH,20141128,1057.0327,1062.8541,1064.8692,1053.2264,182568
AU.NH,20141127,1065.0931,1064.4214,1067.556,1059.0478,238692
AU.NH,20141126,1067.1082,1067.7799,1071.8101,1054.122,319068
AU.NH,20141125,1068.4516,1064.1975,1070.2428,1062.6302,208060
AU.NH,20141124,1067.556,1062.8541,1074.0491,1058.1522,380146
AU.NH,20141121,1059.4956,1057.9283,1060.839,1052.7786,254422
AU.NH,20141120,1049.1962,1060.839,1066.6604,1041.8075,501752
